,loan_amount,credit_score,annual_income,monthly_debt,years_of_credit_history,months_since_last_delinquent,number_of_open_accounts,current_credit_balance,bankruptcies,tax_liens,term_long_term,term_short_term,years_in_current_job_1 ,years_in_current_job_10+ ,years_in_current_job_2 ,years_in_current_job_3 ,years_in_current_job_4 ,years_in_current_job_5 ,years_in_current_job_6 ,years_in_current_job_7 ,years_in_current_job_8 ,years_in_current_job_9 ,years_in_current_job_< 1 ,home_ownership_mortgage,home_ownership_own_home,home_ownership_rent,loan_purpose_business_loan,loan_purpose_buy_a_car,loan_purpose_buy_house,loan_purpose_debt_consolidation,loan_purpose_educational_expenses,loan_purpose_home_improvements,loan_purpose_major_purchase,loan_purpose_medical bills,loan_purpose_other,loan_purpose_take_a_trip,loan_purpose_wedding
21862,111654.52846248457,744.6381397963528,945245.3466202515,8715.534122293164,14.70074295714192,26.369289775066413,8.828838778116697,24420.855925785498,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21863,136767.06762508463,5948.403331256182,1025325.0834528139,14033.613093342812,19.18639908992563,28.21431276153612,15.092919351533073,105652.55108208049,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21864,126120.22672952329,718.1671950179165,762882.8524000217,18853.81314265162,10.97396817578259,16.71746021972824,16.724867399094123,93746.20155337693,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21865,157856.88295175438,733.1359367053999,748179.4422567099,15125.512440576838,14.05820975791752,25.012110765550233,13.855989450899978,120286.32720443723,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21866,104306.95175361546,721.750986006993,316993.51169788477,3892.736322002522,24.346226161888417,15.992111944055669,6.252958020979124,91150.37457323752,0.3754930034965207,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21867,99550.6435486453,732.9661664037444,1856736.921125939,16760.33075732422,23.537920835919167,32.53107776024963,9.655388801248142,173005.05829427403,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21868,756605.3338140402,3437.1917142485495,1943729.8674534133,33203.16555299975,24.375679267136256,38.63466686564041,10.0,222348.8559055904,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21869,408297.35116002033,4766.52989707639,1599547.5192304135,20064.115219009735,17.63641725950245,39.74143503240595,15.0,357877.90513630316,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21870,364783.97043263464,692.595219193356,1416239.1969520857,17031.394735667818,19.31844623784069,40.076175354684764,11.360717120996606,231374.09573496855,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21871,224838.5433026728,729.9447108114612,776714.9677728696,12742.682159078486,20.499387027996626,27.524913512685806,9.46962432414696,131379.88935893038,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21872,438301.41037544864,702.4707198370623,860130.8320431876,17180.315352883048,21.363843455921668,18.229676209873524,10.268902862962058,380657.6974337488,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21873,761341.1140789217,6964.278789480022,2592053.240833305,20213.403217503415,27.214764473696025,6.393394736787574,10.029140350873153,359161.5216666924,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21874,325752.4921194655,2905.3834066401078,1751735.6261434804,25238.18608569991,18.43644798032022,36.31108585485557,14.311085854855568,286963.6373408178,0.3311085854855568,0.3311085854855568,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21875,262067.78711152344,734.6587591736132,1211976.4648509144,10732.512974165726,10.008110295678826,28.959448521605875,6.040551478394124,93388.02411360972,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21876,66259.08688895027,731.9339800429204,904567.4914675562,17158.37104696775,16.756116963517652,36.132039914159186,11.58252494634949,111337.96860542666,0.516504989269898,0.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21877,263278.09229582973,3791.76476178345,804675.4808292041,17099.718704504445,22.08437262114722,18.337027360189623,12.413410962739004,239698.02828349336,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21878,109791.0586948284,736.5889837157296,1068172.7101658566,13016.088824250186,23.38882902002718,7.7862096538984265,13.598612969084407,58223.12867402293,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21879,323649.91941668454,1114.0553252955985,1453712.7589883236,19451.243207868472,13.8846785952555,57.07389946067337,11.059661081148521,169503.031316722,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21880,217729.02934501978,740.4720865022034,1166583.9475837932,22975.99161830078,14.179655381633195,69.11090231108221,15.19445488444589,464470.91783470503,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21881,236122.06730957612,685.7372856574482,1675430.6268092298,15896.761833976281,30.218078907234144,9.711057337993903,6.288942662006097,62600.53715166646,0.6444713310030484,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21882,266289.0994041058,7340.0,1272773.598143534,21421.113285932548,18.720665362936973,72.04815870660995,8.492118841703586,293217.70077532594,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21883,488659.4808950573,4381.493303834698,1369986.7939126308,33157.55603003403,19.441126738852038,75.05116603738291,16.922927762349453,610685.3128651668,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21884,194616.3924183884,7110.481505882588,1686833.0866635079,17017.716348890957,10.632594244359824,27.114820633540287,14.985184434381898,173559.79232868523,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21885,120187.57446541318,5420.233852067164,1117977.665627592,15597.284330677601,21.776896805766114,14.025983666032474,9.594803266793505,49449.94164827953,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21886,268957.63018572395,673.0323817127646,665994.2942350107,10397.559684155896,13.90379208336579,67.46484872678874,10.318917766199196,253270.2185902136,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21887,319827.0134816932,2491.2468460666487,959071.2116323346,18758.3909438965,17.642311045735667,23.55115392143427,8.191371241822276,224841.46510358897,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21888,212879.82919536432,2645.0011616442007,598937.7715882794,8125.970097122183,13.82749030317769,35.83750692630165,8.581246536849175,311234.0515851202,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21889,622946.0516246312,738.9884491398612,2482207.2609588676,33235.54191975543,34.188802249987944,55.31805473624019,6.742127717893779,332510.7595341468,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21890,776456.3664176908,686.880848145465,1512855.3345606492,23107.618843631506,16.776169629093022,35.22551294552321,18.523392581860435,331346.2618409236,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21891,443749.66359153,5270.712831868944,1734421.1174944735,34170.45787328272,23.705468224987722,36.58387605250235,10.206209296062324,221487.51531770916,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21892,501277.0780787906,6825.086454247172,925343.2470939355,12729.054691367475,15.340826034754913,17.982709150565583,10.508645424717209,153593.61925774958,0.16954847490573588,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21893,778829.7290543743,703.3529856963358,1949652.948555236,30301.312087070786,25.83830697110071,20.573544993717547,13.52940286073283,464510.44339024497,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21894,619850.6596530172,1040.0241120229311,1447372.5792541874,22151.46330620432,27.097425699122176,21.75147202830527,15.624263985847366,372958.8102291761,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21895,433225.4126387457,725.4459333127019,849756.0389528094,13736.285811734851,16.900428072347168,54.7880139742793,7.350642108520752,136268.10252421425,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21896,404025.1750267196,714.4009854215481,1633789.124108639,22159.020690102952,12.77678815690842,54.08965532787072,10.519802915690386,537795.4492665691,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21897,103321.19269247018,5879.222214247238,950829.1095970352,23731.212864435653,14.814447496105387,35.658676939054814,10.417665382618148,321325.6080571446,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21898,724493.0778762532,5095.742791418589,4127765.6945660217,52307.86327458986,18.183167129257168,7.401994448914003,11.532668517028666,4243803.57626643,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21899,764043.4667339831,682.3771146401485,1791033.029253262,21591.255101125902,21.844278660037126,46.482444948592644,12.552665154222069,1034231.9964470025,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21900,78020.78008626054,7121.524029615302,654616.4842518414,11987.065277107573,17.04887812151959,10.837072928268043,11.820627229656848,39457.66261289127,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21901,197273.75654490694,659.81229176447,852468.5843206401,15506.079761016585,12.563274927999082,16.7446007840975,7.112818300620833,138958.8487179161,0.0,0.045127320248333325,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21902,451273.74388190644,1098.0164197790791,852535.2834583428,8301.623248173852,16.220997171698357,37.74976430819647,10.349952861639293,266018.0737712848,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21903,565486.3272921339,703.3171502801094,979661.3807242995,11521.58320468338,32.02131029517456,33.83391241741835,9.568785801490858,434635.34303696256,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21904,162679.70786500827,4790.83064479201,657702.8866211666,12989.943796896185,17.910513721819818,13.73306021753539,18.177959854976407,163599.70377932055,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21905,530418.0785172401,699.8175721834003,1126244.0441203963,13574.879769116018,16.339182047940866,29.67952515894401,12.356728191763473,112715.52788238174,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21906,341311.91343971086,724.5487022010171,1568257.0593949754,34205.14030635133,19.12087237186447,31.5849946205931,17.359345721101647,399565.93387044914,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21907,231981.51303661068,6705.182082235527,1135604.6187380266,16838.69669684649,16.17853001489859,60.08587994040563,13.191412005959437,238178.6138365084,0.09570600297971854,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21908,774263.7691127385,4352.683618303128,1924367.664443094,26755.624680043336,21.1065971290881,43.76464619371083,8.110290387106927,211479.09843732626,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21909,627860.559190772,622.858597745583,2024343.6046343234,27128.234492456766,16.39054108989135,56.90541089891351,15.656753460651895,107572.9328184085,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21910,206528.63344969068,720.7003321260983,1118729.112782475,14742.070526974903,15.223754527131662,39.79800724341066,6.749169684754442,283266.04491213436,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21911,197688.0732765969,732.899040994694,2124508.134786291,31430.231566591036,29.299040994694053,13.48561492041082,10.895844310340904,258086.10053937556,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21912,427816.18302794057,4736.134677423426,1453090.9734146171,33727.66771121317,23.783221375268667,35.01292620231062,12.51354707415368,791694.6489835223,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21913,680650.2824321041,703.2987052247558,1469600.0590269137,39084.10760444467,22.221015027065434,7.7485240840983085,17.47343351376956,42593.80255911394,0.748524084098309,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21914,271029.70685250574,7024.775432695786,1863796.7085066405,32784.636890659975,13.686329016736291,54.6104885236106,19.35580459055576,383824.7572532563,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21915,158315.45425089198,6620.570372234004,1064119.0173854942,10442.371166987685,14.19211400053619,28.533890412654067,7.614764801715806,112936.40187168751,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21916,662064.6018475274,629.9991964126974,1731635.4477628092,18260.5623569049,17.888222344922024,18.776605407304558,12.388302703652279,299571.68629220885,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21917,364479.2765243135,707.5616542654079,3086230.161902707,48442.83032063604,21.60999562308514,35.731667396152474,14.939164113466333,2017826.3066541604,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21918,414100.6855202839,696.6638664597651,902913.9293359426,17948.06845512821,35.61701718667506,6.0609242659357765,14.485293972310089,331037.95767076034,0.7878151468128446,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21919,434856.5017627937,3097.0695062120035,1733211.7664448307,33775.40062923885,12.076864361556542,19.876559041650562,12.246118616933925,409797.8126860872,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21920,495510.9898992435,6888.33157503087,1088542.048063347,16797.082211308814,15.868876032746593,45.79605601385659,13.690335170024726,437339.31609804556,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21921,401845.7820598796,927.9117926753315,1424366.9673962933,8539.176316612491,13.137734394645785,47.16383377438025,8.69949189547419,256370.42745889863,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21922,263023.64898166264,4388.5752534793355,1996531.3903130153,13144.172578370804,27.948335451266242,46.00108418146738,9.444323979836959,113836.54788864109,0.0,1.1113520403260833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21923,275139.9596608952,733.6410398555334,738520.9563935049,17841.5386922962,11.173996532216226,57.0768804333996,10.1373656833286,84023.24096186708,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21924,699107.3575858935,3224.8123910490335,1611394.452972928,20502.926071880433,16.996183581049696,37.75289167938425,12.456052451728485,406755.3236207949,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21925,222460.43702651354,725.5611049391923,1075894.2667404942,18643.675523651757,12.383400666567223,21.536662963515425,11.302444197567695,116430.7238663254,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21926,264149.7757495769,2701.4430670745905,1153780.5794804113,18666.455345386905,14.82920454953353,18.36019336420957,8.42293080541317,133947.34914898308,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21927,766951.6562036973,708.3601684712172,1523741.2816824738,40139.306633917826,21.58674949746305,14.922705401867777,9.033126256342381,672705.896964668,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21928,524050.6438112237,3355.9543346206747,1922257.404316397,13829.362702607903,23.904085261727616,24.392471657168493,9.826420473476713,159161.67976288512,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21929,317005.88935830334,3353.960379470489,755554.1482037159,9403.288814148498,13.749214984058453,22.277485550722616,10.395287905797023,204345.39824771066,0.6047120942029763,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21930,89650.90327760071,3064.9121046242976,548732.3915484255,8471.354231029807,24.29487617217432,29.999321319633502,8.117407524576532,48204.68915603449,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21931,575001.8054603131,685.0254047532168,1922588.201919828,26145.151440764203,22.340519171655536,34.096281195241126,10.708210590683626,479165.8656373177,0.43059646977212496,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21932,329670.3571021872,722.442185368296,1042398.0810104772,25398.26800652409,16.10454317518157,10.979334007960901,16.276857431983245,347360.35909900616,0.4256191439944145,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21933,155825.12364864032,736.6340848109227,812805.1253726943,13455.184677710995,21.64705274276346,40.229369199344234,9.455305063025769,120939.32972337033,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21934,429670.8285925234,691.2714549556,1410466.991888213,23817.49474786411,13.221890690346688,14.407182433399942,15.576181681466679,298227.1356027634,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21935,48496.91653903387,5948.672482860899,1817052.2153355859,35962.20059330062,20.71229033270107,33.24953407266905,9.681902895878356,12463.821130864566,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21936,213705.92534946685,4922.1221931476275,694262.4876887331,10421.557087254545,19.40507245770114,25.568393893560078,13.701062137253974,88301.97097374234,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21937,108720.85342540183,686.8367519663964,836650.3314706665,10214.67891169604,16.88370418492692,73.67379381566552,10.326206184334477,96725.9423495582,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21938,472963.6733572533,2333.852936042952,925700.8135063455,19459.3525773173,22.108617952674976,36.39945721879195,10.714091863854268,403087.8535494696,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21939,138829.29488890796,710.173616813414,602213.5576954097,12758.632081191361,17.72419006191461,57.75693646122039,10.379631150243736,177291.02654291913,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21940,332738.4370332758,1954.518256661564,757793.6300663705,15432.283031572944,13.654739578698083,38.81041685207671,13.094791573961643,190846.6022716251,1.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21941,452496.1192569328,4750.050768257541,1611305.7257106288,23757.956302280327,17.28812490081586,36.50351878649445,17.617578063009912,682192.7675244018,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
21942,498464.63477191597,737.5267517470303,3362279.386975763,14049.803712567802,21.39825116041954,24.539095128798323,20.05041183371891,21463.606010079908,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21943,409449.0925765065,683.6114162104844,800785.9809695177,17760.523155307765,14.104622812527525,43.88463085943234,8.246147656227063,121876.80985701077,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21944,469097.45151217683,681.0868324222869,1662965.6355786517,14213.845059923697,18.630458949344142,29.456583788856584,10.282618492977356,185207.93682712055,0.0,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21945,554016.1528831726,705.356311051102,1098498.337414585,16238.178230079793,17.008366910147693,39.42524420440808,8.532921244853444,438464.1786546694,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21946,112075.05569180528,2108.2287490371455,1258199.6316599103,20828.158046540197,20.01360271719572,5.591918484128435,17.352020378967893,61072.081976688394,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21947,141889.95479399498,731.7290782016242,1219292.2577607634,10104.934041709283,16.0755189237112,43.536041144420956,10.466860081744354,127571.2492418229,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21948,452217.388429443,687.6601836943864,972379.3871586896,9040.902606326263,12.385084229295037,65.59663082819851,6.106355286618796,32658.13986819539,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21949,237445.42766794402,729.5378730867286,606740.4174978902,13891.418945983967,14.244529443028082,27.033664965981032,6.495791879252371,70349.42605230318,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21950,217000.91069518964,3445.2098356260867,1499279.019348583,27482.33038487808,20.932224112774428,68.20203738885843,8.43989813055708,345600.4966834128,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21951,76503.25779342066,726.5523390007738,1458437.6701328864,11424.204098885657,16.214353311816126,33.48057244169316,9.82751788880291,18832.563688093254,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21952,383143.9150069073,617.6968696982492,1042179.1315690326,17258.988640091768,12.053422438890735,52.703552615054306,10.019556793661344,78785.68604664966,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21953,219052.942602964,5425.9293978579335,579008.8857218081,13789.28287332588,15.834630817614263,22.431652262092335,11.765533576797196,295304.6597910231,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21954,60230.479998775125,724.1446957773219,759861.6843519,4309.03106744343,16.855954190525825,46.13182533606876,6.048231925773957,29817.839726551705,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21955,336700.82996068854,6579.452963358218,960954.3457775515,23962.296015242395,19.647967923518294,52.76866808274114,10.806356346254157,442758.97989485133,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21956,460000.5221191767,709.1124542533425,1625627.6305090138,29603.862842224757,17.812430409268096,23.949697792997927,13.088754574665746,218021.45280298445,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21957,641665.9150491605,692.9854240871913,1757376.8211751806,29525.945098913187,26.005070570030885,25.014575912808652,14.91603350408952,282725.3783178949,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21958,495774.1285059931,6433.601370335313,1612085.6458999023,19616.089671213485,31.93587923833092,48.06904016665619,7.779287950003145,187793.1095416397,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21959,355327.3390863133,688.1140987919389,786351.75326204,10837.359209465463,22.657787839784838,18.092226196148744,8.516996423466129,113733.19783061907,0.39077738038512544,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
21960,265117.2429465228,5917.033251588058,1549688.5191813163,23939.183836454427,19.692792343216333,52.44207241816923,12.31660424335858,343885.1787283382,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21961,242796.54367673834,720.6097714890327,932298.9035472104,7523.152203572092,10.546725006379123,66.07062061926483,6.231064658471961,19020.65000457952,0.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21962,106358.75710818534,1930.7534347781893,488619.50880209444,5590.694943642724,21.63469442413472,39.82164861695199,3.0,84985.98750545915,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21963,387415.9299648515,3362.003607683282,1111358.796300319,23752.03063637217,31.955320095134297,36.88220538852549,14.826156259985384,399091.92634212767,0.0,0.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21964,166202.7583780704,709.0009096329536,1243049.9748977653,11076.482210817283,23.448982381948227,50.73246164683953,9.341330297616553,225558.2612717769,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21965,133729.94934919776,998.3323075536387,1350453.5165565335,32948.46242218955,23.328645317061003,12.069141113678771,13.877234355452849,125496.80655766968,0.04092188151571696,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
